country,region,iso,id,region_ascii
Cameroon,Nord-Ouest,CMR,6,Nord-Ouest
Cameroon,Ouest,CMR,8,Ouest
Cameroon,Sud,CMR,10,Sud
Cameroon,Sud-Ouest,CMR,9,Sud-Ouest
Canada,Alberta,CAN,1,Alberta
Canada,British Columbia,CAN,2,British Columbia
Canada,Manitoba,CAN,3,Manitoba
Canada,New Brunswick,CAN,4,New Brunswick
Canada,Newfoundland and Labrador,CAN,5,Newfoundland and Labrador
Canada,Northwest Territories,CAN,6,Northwest Territories
Canada,Nova Scotia,CAN,7,Nova Scotia
Canada,Nunavut,CAN,8,Nunavut
Canada,Ontario,CAN,9,Ontario
Canada,Prince Edward Island,CAN,10,Prince Edward Island
Canada,Québec,CAN,11,Quebec
Canada,Saskatchewan,CAN,12,Saskatchewan
Canada,Yukon,CAN,13,Yukon
Cape Verde,Boa Vista,CPV,1,Boa Vista
Cape Verde,Brava,CPV,2,Brava
Cape Verde,Maio,CPV,3,Maio
Cape Verde,Mosteiros,CPV,4,Mosteiros
Cape Verde,Paúl,CPV,5,Paul
Cape Verde,Porto Novo,CPV,6,Porto Novo
Cape Verde,Praia,CPV,7,Praia
Cape Verde,Ribeira Grande,CPV,8,Ribeira Grande
Cape Verde,Sal,CPV,9,Sal
Cape Verde,Santa Catarina,CPV,10,Santa Catarina
Cape Verde,Santa Cruz,CPV,11,Santa Cruz
Cape Verde,São Domingos,CPV,12,Sao Domingos
Cape Verde,São Filipe,CPV,13,Sao Filipe
Cape Verde,São Miguel,CPV,14,Sao Miguel
Cape Verde,São Nicolau,CPV,15,Sao Nicolau
Cape Verde,São Vicente,CPV,16,Sao Vicente
Cape Verde,Tarrafal,CPV,17,Tarrafal
Caspian Sea,,CA-,0,
Cayman Islands,Bodden Town,CYM,1,Bodden Town
Cayman Islands,Cayman Brac,CYM,2,Cayman Brac
Cayman Islands,East End,CYM,3,East End
Cayman Islands,George Town,CYM,4,George Town
Cayman Islands,Little Cayman,CYM,5,Little Cayman
Cayman Islands,North Side,CYM,6,North Side
Cayman Islands,West Bay,CYM,7,West Bay
Central African Republic,Bamingui-Bangoran,CAF,1,Bamingui-Bangoran
Central African Republic,Bangui,CAF,2,Bangui
Central African Republic,Basse-Kotto,CAF,3,Basse-Kotto
Central African Republic,Haute-Kotto,CAF,5,Haute-Kotto
Central African Republic,Haut-Mbomou,CAF,4,Haut-Mbomou
Central African Republic,Kémo,CAF,6,Kemo
Central African Republic,Lobaye,CAF,7,Lobaye
Central African Republic,Mambéré-Kadéï,CAF,8,Mambere-Kadei
Central African Republic,Mbomou,CAF,9,Mbomou
Central African Republic,Nana-Grébizi,CAF,10,Nana-Grebizi
Central African Republic,Nana-Mambéré,CAF,11,Nana-Mambere
Central African Republic,Ombella-M'Poko,CAF,12,Ombella-M'Poko
Central African Republic,Ouaka,CAF,13,Ouaka
Central African Republic,Ouham,CAF,15,Ouham
Central African Republic,Ouham-Pendé,CAF,14,Ouham-Pende
Central African Republic,Sangha-Mbaéré,CAF,16,Sangha-Mbaere
Central African Republic,Vakaga,CAF,17,Vakaga
Chad,Batha,TCD,1,Batha
Chad,Bet,TCD,2,Bet
Chad,Chari-Baguirmi,TCD,3,Chari-Baguirmi
Chad,Guéra,TCD,4,Guera
Chad,Hadjer-Lamis,TCD,5,Hadjer-Lamis
Chad,Kanem,TCD,6,Kanem
Chad,Lac,TCD,7,Lac
Chad,Logone Occidental,TCD,8,Logone Occidental
Chad,Logone Oriental,TCD,9,Logone Oriental
Chad,Mandoul,TCD,10,Mandoul
Chad,Mayo-Kebbi Est,TCD,11,Mayo-Kebbi Est
Chad,Mayo-Kebbi Ouest,TCD,12,Mayo-Kebbi Ouest
Chad,Moyen-Chari,TCD,13,Moyen-Chari
Chad,Ouaddaï,TCD,14,Ouaddai
Chad,Salamat,TCD,15,Salamat
Chad,Tandjilé,TCD,16,Tandjile
Chad,Ville de N'Djamena,TCD,17,Ville de N'Djamena
Chad,Wadi Fira,TCD,18,Wadi Fira
Chile,Aisén del General Carlos Ibáñez del Campo,CHL,1,Aisen del General Carlos Ibanez del Campo
Chile,Antofagasta,CHL,2,Antofagasta
Chile,Araucanía,CHL,3,Araucania
Chile,Atacama,CHL,4,Atacama
Chile,Bío-Bío,CHL,5,Bio-Bio
Chile,Coquimbo,CHL,6,Coquimbo
Chile,Libertador General Bernardo O'Higgins,CHL,7,Libertador General Bernardo O'Higgins
Chile,Los Lagos,CHL,8,Los Lagos
Chile,Magallanes y Antártica Chilena,CHL,9,Magallanes y Antartica Chilena
Chile,Maule,CHL,10,Maule
Chile,Región Metropolitana de Santiago,CHL,11,Region Metropolitana de Santiago
Chile,Tarapacá,CHL,12,Tarapaca
Chile,Valparaíso,CHL,13,Valparaiso
China,Anhui,CHN,1,Anhui
China,Beijing,CHN,2,Beijing
China,Chongqing,CHN,3,Chongqing
China,Fujian,CHN,4,Fujian
China,Gansu,CHN,5,Gansu
China,Guangdong,CHN,6,Guangdong
China,Guangxi,CHN,7,Guangxi
China,Guizhou,CHN,8,Guizhou
China,Hainan,CHN,9,Hainan
China,Hebei,CHN,10,Hebei
China,Heilongjiang,CHN,11,Heilongjiang
China,Henan,CHN,12,Henan
China,Hubei,CHN,13,Hubei
China,Hunan,CHN,14,Hunan
China,Jiangsu,CHN,15,Jiangsu
China,Jiangxi,CHN,16,Jiangxi
China,Jilin,CHN,17,Jilin
China,Liaoning,CHN,18,Liaoning
China,Nei Mongol,CHN,19,Nei Mongol
China,Ningxia Hui,CHN,20,Ningxia Hui
China,Paracel Islands,CHN,21,Paracel Islands
China,Qinghai,CHN,22,Qinghai
China,Shaanxi,CHN,23,Shaanxi
China,Shandong,CHN,24,Shandong
China,Shanghai,CHN,25,Shanghai
China,Shanxi,CHN,26,Shanxi
China,Sichuan,CHN,27,Sichuan
China,Tianjin,CHN,28,Tianjin
China,Xinjiang Uygur,CHN,29,Xinjiang Uygur
China,Xizang,CHN,30,Xizang
China,Yunnan,CHN,31,Yunnan
China,Zhejiang,CHN,32,Zhejiang
Christmas Island,,CXR,0,
Clipperton Island,Clipperton island,CL-,0,Clipperton island
Cocos Islands,,CCK,0,
Colombia,Amazonas,COL,1,Amazonas
Colombia,Antioquia,COL,2,Antioquia
Colombia,Arauca,COL,3,Arauca
Colombia,Atlántico,COL,4,Atlantico
Colombia,Bolívar,COL,5,Bolivar
Colombia,Boyacá,COL,6,Boyaca
Colombia,Caldas,COL,7,Caldas
Colombia,Caquetá,COL,8,Caqueta
Colombia,Casanare,COL,9,Casanare
Colombia,Cauca,COL,10,Cauca
Colombia,Cesar,COL,11,Cesar
Colombia,Chocó,COL,12,Choco
Colombia,Córdoba,COL,13,Cordoba
Colombia,Cundinamarca,COL,14,Cundinamarca
Colombia,Guainía,COL,15,Guainia
Colombia,Guaviare,COL,16,Guaviare
Colombia,Huila,COL,17,Huila
Colombia,La Guajira,COL,18,La Guajira
Colombia,Magdalena,COL,19,Magdalena
Colombia,Meta,COL,20,Meta
Colombia,Nariño,COL,21,Narino
Colombia,Norte de Santander,COL,22,Norte de Santander
Colombia,Putumayo,COL,23,Putumayo
Colombia,Quindío,COL,24,Quindio
Colombia,Risaralda,COL,25,Risaralda
Colombia,San Andrés y Providencia,COL,26,San Andres y Providencia
Colombia,Santander,COL,27,Santander
Colombia,Sucre,COL,28,Sucre
Colombia,Tolima,COL,29,Tolima
Colombia,Valle del Cauca,COL,30,Valle del Cauca
Colombia,Vaupés,COL,31,Vaupes
Colombia,Vichada,COL,32,Vichada
Comoros,Mwali,COM,1,Mwali
Comoros,Njazídja,COM,2,Njazidja
Comoros,Nzwani,COM,3,Nzwani
Cook Islands,,COK,0,
Costa Rica,Alajuela,CRI,1,Alajuela
Costa Rica,Cartago,CRI,2,Cartago
Costa Rica,Guanacaste,CRI,3,Guanacaste
Costa Rica,Heredia,CRI,4,Heredia
Costa Rica,Limón,CRI,5,Limon
Costa Rica,Puntarenas,CRI,6,Puntarenas
Costa Rica,San José,CRI,7,San Jose
Côte d'Ivoire,Agnéby,CIV,1,Agneby
Côte d'Ivoire,Bafing,CIV,2,Bafing
Côte d'Ivoire,Bas-Sassandra,CIV,3,Bas-Sassandra
Côte d'Ivoire,Denguélé,CIV,4,Denguele
Côte d'Ivoire,Dix-Huit Montagnes,CIV,5,Dix-Huit Montagnes
Côte d'Ivoire,Fromager,CIV,6,Fromager
Côte d'Ivoire,Haut-Sassandra,CIV,7,Haut-Sassandra
Côte d'Ivoire,Lacs,CIV,8,Lacs
Côte d'Ivoire,Lagunes,CIV,9,Lagunes
Côte d'Ivoire,Marahoué,CIV,10,Marahoue
Côte d'Ivoire,Moyen-Cavally,CIV,11,Moyen-Cavally
Côte d'Ivoire,Moyen-Comoé,CIV,12,Moyen-Comoe
Côte d'Ivoire,N'zi-Comoé,CIV,13,N'zi-Comoe
Côte d'Ivoire,Savanes,CIV,14,Savanes
Côte d'Ivoire,Sud-Bandama,CIV,15,Sud-Bandama
Côte d'Ivoire,Sud-Comoé,CIV,16,Sud-Comoe
Côte d'Ivoire,Vallée du Bandama,CIV,17,Vallee du Bandama
Côte d'Ivoire,Worodougou,CIV,18,Worodougou
Côte d'Ivoire,Zanzan,CIV,19,Zanzan
Croatia,Bjelovarska-Bilogorska,HRV,1,Bjelovarska-Bilogorska
Croatia,Brodsko-Posavska,HRV,2,Brodsko-Posavska
Croatia,Dubrovacko-Neretvanska,HRV,3,Dubrovacko-Neretvanska
Croatia,Grad Zagreb,HRV,4,Grad Zagreb
Croatia,ibensko-Kninska,HRV,14,ibensko-Kninska
Croatia,Istarska,HRV,5,Istarska
Croatia,Karlovacka,HRV,6,Karlovacka
Croatia,Koprivnicko-Krievacka,HRV,7,Koprivnicko-Krievacka
Croatia,Krapinsko-Zagorska,HRV,8,Krapinsko-Zagorska
Croatia,Licko-Senjska,HRV,9,Licko-Senjska
Croatia,Medimurska,HRV,10,Medimurska
Croatia,Osjecko-Baranjska,HRV,11,Osjecko-Baranjska
Croatia,Poeko-Slavonska,HRV,12,Poeko-Slavonska
Croatia,Primorsko-Goranska,HRV,13,Primorsko-Goranska
Croatia,Sisacko-Moslavacka,HRV,15,Sisacko-Moslavacka
Croatia,Splitsko-Dalmatinska,HRV,16,Splitsko-Dalmatinska
Croatia,Varadinska,HRV,17,Varadinska
Croatia,Viroviticko-Podravska,HRV,18,Viroviticko-Podravska
Croatia,Vukovarsko-Srijemska,HRV,19,Vukovarsko-Srijemska
Croatia,Zadarska,HRV,20,Zadarska
Croatia,Zagrebacka,HRV,21,Zagrebacka
Cuba,Camagüey,CUB,1,Camaguey
Cuba,Ciego de Ávila,CUB,2,Ciego de Avila
Cuba,Cienfuegos,CUB,3,Cienfuegos
Cuba,Ciudad de la Habana,CUB,4,Ciudad de la Habana
Cuba,Granma,CUB,5,Granma
Cuba,Guantánamo,CUB,6,Guantanamo
Cuba,Holguín,CUB,7,Holguin
Cuba,Isla de la Juventud,CUB,8,Isla de la Juventud
Cuba,La Habana,CUB,9,La Habana
Cuba,Las Tunas,CUB,10,Las Tunas
Cuba,Matanzas,CUB,11,Matanzas
Cuba,Pinar del Río,CUB,12,Pinar del Rio
Cuba,Sancti Spíritus,CUB,13,Sancti Spiritus
Cuba,Santiago de Cuba,CUB,14,Santiago de Cuba
Cuba,Villa Clara,CUB,15,Villa Clara
Curaçao,,CUW,0,
Cyprus,Famagusta,CYP,1,Famagusta
Cyprus,Kyrenia,CYP,2,Kyrenia
Cyprus,Larnaca,CYP,3,Larnaca
Cyprus,Limassol,CYP,4,Limassol
Cyprus,Nicosia,CYP,5,Nicosia
Cyprus,Paphos,CYP,6,Paphos
Czech Republic,Jihoceský,CZE,1,Jihocesky
Czech Republic,Jihomoravský,CZE,2,Jihomoravsky
Czech Republic,Karlovarský,CZE,3,Karlovarsky
Czech Republic,Kraj Vysocina,CZE,4,Kraj Vysocina
Czech Republic,Královéhradecký,CZE,5,Kralovehradecky
Czech Republic,Liberecký,CZE,6,Liberecky
Czech Republic,Moravskoslezský,CZE,7,Moravskoslezsky
Czech Republic,Olomoucký,CZE,8,Olomoucky
Czech Republic,Pardubický,CZE,9,Pardubicky
Czech Republic,Plzenský,CZE,10,Plzensky
Czech Republic,Prague,CZE,11,Prague
Czech Republic,Stredoceský,CZE,12,Stredocesky
Czech Republic,Ústecký,CZE,13,Ustecky
Czech Republic,Zlínský,CZE,14,Zlinsky
Democratic Republic of the Congo,Bandundu,COD,1,Bandundu
Democratic Republic of the Congo,Bas-Congo,COD,2,Bas-Congo
Democratic Republic of the Congo,Équateur,COD,3,Equateur
Democratic Republic of the Congo,Kasaï-Occidental,COD,4,Kasai-Occidental
Democratic Republic of the Congo,Kasaï-Oriental,COD,5,Kasai-Oriental
Democratic Republic of the Congo,Katanga,COD,6,Katanga
Democratic Republic of the Congo,Kinshasa City,COD,7,Kinshasa City
Democratic Republic of the Congo,Kivu,COD,8,Kivu
Democratic Republic of the Congo,Orientale,COD,9,Orientale
Denmark,Århus,DNK,1,Arhus
Denmark,Bornholm,DNK,2,Bornholm
Denmark,Copenhagen,DNK,3,Copenhagen
Denmark,Frederiksborg,DNK,4,Frederiksborg
Denmark,Fyn,DNK,5,Fyn
Denmark,North Jutland,DNK,6,North Jutland
Denmark,Ribe,DNK,7,Ribe
Denmark,Ringkøbing,DNK,8,Ringkobing
Denmark,Roskilde,DNK,9,Roskilde
Denmark,South Jutland,DNK,10,South Jutland
Denmark,Storstrøm,DNK,11,Storstrom
Denmark,Vejle,DNK,12,Vejle
Denmark,Vestsjælland,DNK,13,Vestsjaelland
Denmark,Viborg,DNK,14,Viborg
Djibouti,Ali Sabieh,DJI,1,Ali Sabieh
Djibouti,Dikhil,DJI,2,Dikhil
Djibouti,Djibouti,DJI,3,Djibouti
Djibouti,Obock,DJI,4,Obock
Djibouti,Tadjourah,DJI,5,Tadjourah
Dominican Republic,Azua,DOM,1,Azua
Dominican Republic,Bahoruco,DOM,2,Bahoruco
Dominican Republic,Barahona,DOM,3,Barahona
Dominican Republic,Dajabón,DOM,4,Dajabon
Dominican Republic,Distrito Nacional,DOM,5,Distrito Nacional
Dominican Republic,Duarte,DOM,6,Duarte
Dominican Republic,El Seybo,DOM,7,El Seybo
Dominican Republic,Espaillat,DOM,8,Espaillat
Dominican Republic,Hato Mayor,DOM,9,Hato Mayor
Dominican Republic,Independencia,DOM,10,Independencia
Dominican Republic,La Altagracia,DOM,11,La Altagracia
Dominican Republic,La Estrelleta,DOM,12,La Estrelleta
Dominican Republic,La Romana,DOM,13,La Romana
Dominican Republic,La Vega,DOM,14,La Vega
Dominican Republic,María Trinidad Sánchez,DOM,15,Maria Trinidad Sanchez
Dominican Republic,Monseñor Nouel,DOM,16,Monsenor Nouel
Dominican Republic,Monte Cristi,DOM,17,Monte Cristi
Dominican Republic,Monte Plata,DOM,18,Monte Plata
Dominican Republic,Pedernales,DOM,19,Pedernales
Dominican Republic,Peravia,DOM,20,Peravia
Dominican Republic,Puerto Plata,DOM,21,Puerto Plata
Dominican Republic,Salcedo,DOM,22,Salcedo
Dominican Republic,Samaná,DOM,23,Samana
Dominican Republic,Sánchez Ramírez,DOM,28,Sanchez Ramirez
Dominican Republic,San Cristóbal,DOM,24,San Cristobal
Dominican Republic,San José de Ocoa,DOM,25,San Jose de Ocoa
Dominican Republic,San Juan,DOM,26,San Juan
Dominican Republic,San Pedro de Macorís,DOM,27,San Pedro de Macoris
Dominican Republic,Santiago,DOM,30,Santiago
Dominican Republic,Santiago Rodríguez,DOM,29,Santiago Rodriguez
Dominican Republic,Santo Domingo,DOM,31,Santo Domingo
Dominican Republic,Valverde,DOM,32,Valverde
Dominica,Saint Andrew,DMA,1,Saint Andrew
Dominica,Saint David,DMA,2,Saint David
Dominica,Saint George,DMA,3,Saint George
Dominica,Saint John,DMA,4,Saint John
Dominica,Saint Joseph,DMA,5,Saint Joseph
Dominica,Saint Luke,DMA,6,Saint Luke
Dominica,Saint Mark,DMA,7,Saint Mark
Dominica,Saint Patrick,DMA,8,Saint Patrick
Dominica,Saint Paul,DMA,9,Saint Paul
Dominica,Saint Peter,DMA,10,Saint Peter
East Timor,Aileu,TLS,1,Aileu
East Timor,Ainaro,TLS,2,Ainaro
East Timor,Ambeno,TLS,3,Ambeno
East Timor,Baucau,TLS,4,Baucau
East Timor,Bobonaro,TLS,5,Bobonaro
East Timor,Cova Lima,TLS,6,Cova Lima
East Timor,Dili,TLS,7,Dili
East Timor,Ermera,TLS,8,Ermera
East Timor,Lautem,TLS,9,Lautem
East Timor,Liquica,TLS,10,Liquica
East Timor,Manatuto,TLS,11,Manatuto
East Timor,Manufahi,TLS,12,Manufahi
East Timor,Viqueque,TLS,13,Viqueque
Ecuador,Azuay,ECU,1,Azuay
Ecuador,Bolivar,ECU,2,Bolivar
Ecuador,Cañar,ECU,3,Canar
Ecuador,Carchi,ECU,4,Carchi
Ecuador,Chimborazo,ECU,5,Chimborazo
Ecuador,Cotopaxi,ECU,6,Cotopaxi
Ecuador,El Oro,ECU,7,El Oro
Ecuador,Esmeraldas,ECU,8,Esmeraldas
Ecuador,Galápagos,ECU,9,Galapagos
Ecuador,Guayas,ECU,10,Guayas
Ecuador,Imbabura,ECU,11,Imbabura
Ecuador,Loja,ECU,12,Loja
Ecuador,Los Rios,ECU,13,Los Rios
Ecuador,Manabi,ECU,14,Manabi
Ecuador,Morona Santiago,ECU,15,Morona Santiago
Ecuador,Orellana,ECU,16,Orellana
Ecuador,Pastaza,ECU,17,Pastaza
Ecuador,Pichincha,ECU,18,Pichincha
Ecuador,Sucumbios,ECU,19,Sucumbios
Ecuador,Tungurahua,ECU,20,Tungurahua
Ecuador,Zamora Chinchipe,ECU,21,Zamora Chinchipe
Egypt,Ad Daqahliyah,EGY,1,Ad Daqahliyah
Egypt,Al Bahr al Ahmar,EGY,2,Al Bahr al Ahmar
Egypt,Al Buhayrah,EGY,3,Al Buhayrah
Egypt,Al Fayyum,EGY,4,Al Fayyum
Egypt,Al Gharbiyah,EGY,5,Al Gharbiyah
Egypt,Al Iskandariyah,EGY,6,Al Iskandariyah
Egypt,Al Isma`iliyah,EGY,7,Al Isma`iliyah
Egypt,Al Jizah,EGY,8,Al Jizah
Egypt,Al Minufiyah,EGY,9,Al Minufiyah
Egypt,Al Minya,EGY,10,Al Minya
Egypt,Al Qahirah,EGY,11,Al Qahirah
Egypt,Al Qalyubiyah,EGY,12,Al Qalyubiyah
Egypt,Al Wadi al Jadid,EGY,13,Al Wadi al Jadid
Egypt,Ash Sharqiyah,EGY,15,Ash Sharqiyah
Egypt,As Suways,EGY,14,As Suways
Egypt,Aswan,EGY,16,Aswan
Egypt,Asyut,EGY,17,Asyut
Egypt,Bani Suwayf,EGY,18,Bani Suwayf
Egypt,Bur Sa`id,EGY,19,Bur Sa`id
Egypt,Dumyat,EGY,20,Dumyat
Egypt,Janub Sina',EGY,21,Janub Sina'
Egypt,Kafr ash Shaykh,EGY,22,Kafr ash Shaykh
Egypt,Matruh,EGY,23,Matruh
Egypt,Qina,EGY,24,Qina
Egypt,Shamal Sina',EGY,25,Shamal Sina'
Egypt,Suhaj,EGY,26,Suhaj
El Salvador,Ahuachapán,SLV,1,Ahuachapan
El Salvador,Cabañas,SLV,2,Cabanas
El Salvador,Chalatenango,SLV,3,Chalatenango
El Salvador,Cuscatlán,SLV,4,Cuscatlan
El Salvador,La Libertad,SLV,5,La Libertad
El Salvador,La Paz,SLV,6,La Paz
El Salvador,La Unión,SLV,7,La Union
El Salvador,Morazán,SLV,8,Morazan
El Salvador,San Miguel,SLV,9,San Miguel
El Salvador,San Salvador,SLV,10,San Salvador
El Salvador,Santa Ana,SLV,12,Santa Ana
El Salvador,San Vicente,SLV,11,San Vicente
El Salvador,Sonsonate,SLV,13,Sonsonate
El Salvador,Usulután,SLV,14,Usulutan
Equatorial Guinea,Annobón,GNQ,1,Annobon
Equatorial Guinea,Bioko Norte,GNQ,2,Bioko Norte
Equatorial Guinea,Bioko Sur,GNQ,3,Bioko Sur
Equatorial Guinea,Centro Sur,GNQ,4,Centro Sur
Equatorial Guinea,Kié-Ntem,GNQ,5,Kie-Ntem
Equatorial Guinea,Litoral,GNQ,6,Litoral
Equatorial Guinea,Wele-Nzás,GNQ,7,Wele-Nzas
Eritrea,Anseba,ERI,1,Anseba
Eritrea,Debubawi Keyih Bahri,ERI,3,Debubawi Keyih Bahri
Eritrea,Debub,ERI,2,Debub
Eritrea,Gash Barka,ERI,4,Gash Barka
Eritrea,Maekel,ERI,5,Maekel
Eritrea,Semenawi Keyih Bahri,ERI,6,Semenawi Keyih Bahri
Estonia,Harju,EST,1,Harju
Estonia,Hiiu,EST,2,Hiiu
Estonia,Ida-Viru,EST,3,Ida-Viru
Estonia,Järva,EST,4,Jarva
Estonia,Jõgeva,EST,5,Jogeva
Estonia,Lääne,EST,7,Laane
Estonia,Lääne-Viru,EST,6,Laane-Viru
Estonia,Pärnu,EST,8,Parnu
Estonia,Peipsi,EST,9,Peipsi
Estonia,Põlva,EST,10,Polva
Estonia,Rapla,EST,11,Rapla
Estonia,Saare,EST,12,Saare
Estonia,Tartu,EST,13,Tartu
Estonia,Valga,EST,14,Valga
Estonia,Viljandi,EST,15,Viljandi
Estonia,Võru,EST,16,Voru
Ethiopia,Addis Ababa,ETH,1,Addis Ababa
Ethiopia,Afar,ETH,2,Afar
Ethiopia,Amhara,ETH,3,Amhara
Ethiopia,Benshangul-Gumaz,ETH,4,Benshangul-Gumaz
Ethiopia,Dire Dawa,ETH,5,Dire Dawa
Ethiopia,Gambela Peoples,ETH,6,Gambela Peoples
Ethiopia,Harari People,ETH,7,Harari People
Ethiopia,Oromia,ETH,8,Oromia
Ethiopia,Somali,ETH,9,Somali
Ethiopia,"Southern Nations, Nationalities and Peoples",ETH,10,"Southern Nations, Nationalities and Peoples"
Ethiopia,Tigray,ETH,11,Tigray
Falkland Islands,,FLK,0,
Faroe Islands,Eysturoyar,FRO,1,Eysturoyar
Faroe Islands,Norderøerne,FRO,2,Norderoerne
Faroe Islands,Sandoyar,FRO,3,Sandoyar
Faroe Islands,Streymoyar,FRO,4,Streymoyar
Faroe Islands,Suðuroyar,FRO,5,Suduroyar
Faroe Islands,Vågø,FRO,6,Vago
Fiji,Central,FJI,1,Central
Fiji,Eastern,FJI,2,Eastern
Fiji,Northern,FJI,3,Northern
Fiji,Rotuma,FJI,4,Rotuma
Fiji,Western,FJI,5,Western
Finland,Eastern Finland,FIN,1,Eastern Finland
Finland,Lapland,FIN,2,Lapland
Finland,Oulu,FIN,3,Oulu
Finland,Southern Finland,FIN,4,Southern Finland
Finland,Western Finland,FIN,5,Western Finland
France,Alsace,FRA,42,Alsace
France,Aquitaine,FRA,72,Aquitaine
France,Auvergne,FRA,83,Auvergne
France,Basse-Normandie,FRA,25,Basse-Normandie
France,Bourgogne,FRA,26,Bourgogne
France,Bretagne,FRA,53,Bretagne
France,Centre,FRA,24,Centre
France,Champagne-Ardenne,FRA,21,Champagne-Ardenne
France,Corse,FRA,94,Corse
France,Franche-Comté,FRA,43,Franche-Comte
France,Haute-Normandie,FRA,23,Haute-Normandie
France,Île-de-France,FRA,11,Ile-de-France
France,Languedoc-Roussillon,FRA,91,Languedoc-Roussillon
France,Limousin,FRA,74,Limousin
France,Lorraine,FRA,41,Lorraine
France,Midi-Pyrénées,FRA,73,Midi-Pyrenees
France,Nord-Pas-de-Calais,FRA,31,Nord-Pas-de-Calais
France,Pays de la Loire,FRA,52,Pays de la Loire
France,Picardie,FRA,22,Picardie
France,Poitou-Charentes,FRA,54,Poitou-Charentes
France,Provence-Alpes-Côte d'Azur,FRA,93,Provence-Alpes-Cote d'Azur
France,Rhône-Alpes,FRA,82,Rhone-Alpes
French Guiana,Cayenne,GUF,1,Cayenne
French Guiana,Saint-Laurent-du-Maroni,GUF,2,Saint-Laurent-du-Maroni
French Polynesia,,PYF,0,
French Southern Territories,Amsterdam and Saint-Paul,ATF,1,Amsterdam and Saint-Paul
French Southern Territories,Crozet Archipelago,ATF,2,Crozet Archipelago
French Southern Territories,Îles Éparses,ATF,3,Iles Eparses
French Southern Territories,Kerguelen,ATF,4,Kerguelen
Gabon,Estuaire,GAB,1,Estuaire
Gabon,Haut-Ogooué,GAB,2,Haut-Ogooue
Gabon,Moyen-Ogooué,GAB,3,Moyen-Ogooue
Gabon,Ngounié,GAB,4,Ngounie
Gabon,Nyanga,GAB,5,Nyanga
Gabon,Ogooué-Ivindo,GAB,6,Ogooue-Ivindo
Gabon,Ogooué-Lolo,GAB,7,Ogooue-Lolo
Gabon,Ogooué-Maritime,GAB,8,Ogooue-Maritime
Gabon,Wouleu-Ntem,GAB,9,Wouleu-Ntem
Gambia,Banjul,GMB,1,Banjul
Gambia,Lower River,GMB,2,Lower River
Gambia,Maccarthy Island,GMB,3,Maccarthy Island
Gambia,North Bank,GMB,4,North Bank
Gambia,Upper River,GMB,5,Upper River
Gambia,Western,GMB,6,Western
Georgia,Abkhazia,GEO,1,Abkhazia
Georgia,Ajaria,GEO,2,Ajaria
Georgia,Guria,GEO,3,Guria
Georgia,Imereti,GEO,4,Imereti
Georgia,Kakheti,GEO,5,Kakheti
Georgia,Kvemo Kartli,GEO,6,Kvemo Kartli
Georgia,Mtskheta-Mtianeti,GEO,7,Mtskheta-Mtianeti
Georgia,Racha-Lechkhumi-Kvemo Svaneti,GEO,8,Racha-Lechkhumi-Kvemo Svaneti
Georgia,Samegrelo-Zemo Svaneti,GEO,9,Samegrelo-Zemo Svaneti
Georgia,Samtskhe-Javakheti,GEO,10,Samtskhe-Javakheti
Georgia,Shida Kartli,GEO,11,Shida Kartli
Georgia,Tbilisi,GEO,12,Tbilisi
Germany,Baden-Württemberg,DEU,1,Baden-Wurttemberg
Germany,Bayern,DEU,2,Bayern
Germany,Berlin,DEU,3,Berlin
Germany,Brandenburg,DEU,4,Brandenburg
Germany,Bremen,DEU,5,Bremen
Germany,Hamburg,DEU,6,Hamburg
Germany,Hessen,DEU,7,Hessen
Germany,Mecklenburg-Vorpommern,DEU,8,Mecklenburg-Vorpommern
Germany,Niedersachsen,DEU,9,Niedersachsen
Germany,Nordrhein-Westfalen,DEU,10,Nordrhein-Westfalen
Germany,Rheinland-Pfalz,DEU,11,Rheinland-Pfalz
Germany,Saarland,DEU,12,Saarland
Germany,Sachsen-Anhalt,DEU,13,Sachsen-Anhalt
Germany,Sachsen,DEU,14,Sachsen
Germany,Schleswig-Holstein,DEU,15,Schleswig-Holstein
Germany,Thüringen,DEU,16,Thuringen
Ghana,Ashanti,GHA,1,Ashanti
Ghana,Brong Ahafo,GHA,2,Brong Ahafo
Ghana,Central,GHA,3,Central
Ghana,Eastern,GHA,4,Eastern
Ghana,Greater Accra,GHA,5,Greater Accra
Ghana,Northern,GHA,6,Northern
Ghana,Upper East,GHA,7,Upper East
Ghana,Upper West,GHA,8,Upper West
Ghana,Volta,GHA,9,Volta
Ghana,Western,GHA,10,Western
Gibraltar,Gibraltar,GIB,0,Gibraltar
Greece,Anatoliki Makedonia kai Thraki,GRC,1,Anatoliki Makedonia kai Thraki
Greece,Attiki,GRC,2,Attiki
Greece,Ayion Oros,GRC,3,Ayion Oros
Greece,Dytiki Ellada,GRC,4,Dytiki Ellada
Greece,Dytiki Makedonia,GRC,5,Dytiki Makedonia
Greece,Ionioi Nisoi,GRC,6,Ionioi Nisoi
Greece,Ipeiros,GRC,7,Ipeiros
Greece,Kentriki Makedonia,GRC,8,Kentriki Makedonia
Greece,Kriti,GRC,9,Kriti
Greece,Notio Aigaio,GRC,10,Notio Aigaio
Greece,Peloponnisos,GRC,11,Peloponnisos
Greece,Stereá Elláda,GRC,12,Sterea Ellada
Greece,Thessalia,GRC,13,Thessalia
